,dt,code,m30
185,20230701,3100,0.8734171445870772
186,20230701,3120,0.9730437987996629
187,20230701,3160,1.0737466847909931
188,20230701,3200,0.9079747816137524
189,20230701,3220,0.988795365554422
190,20230701,3230,0.9989308162354914
191,20230701,3240,0.9739949629646684
192,20230701,3280,1.647524583544443
193,20230701,3300,1.055170786779967
194,20230701,3310,0.9618518351279228
195,20230701,3350,1.0276750412590223
196,20230701,3380,0.9511299402699096
197,20230701,3410,0.912167573446997
198,20230701,3460,0.9966700491118464
199,20230701,3465,0.9998770712803616
200,20230701,3470,0.9522426907204466
201,20230701,3475,0.9861995133593844
202,20230701,3480,1.0168811787958905
203,20230701,3490,1.1052228739858456
204,20230701,3495,1.0094423452632018
205,20230701,3520,0.882260734953159
206,20230701,3530,0.9741532503414808
207,20230701,3535,0.9679652113506748
208,20230701,3540,1.0042645362213316
209,20230701,3545,1.0164958964927644
210,20230701,3547,1.01810365297821
211,20230701,3550,1.0240398747980568
212,20230701,3555,1.0081713150306548
213,20230701,3560,1.0
214,20230701,3570,1.0307779955120724
215,20230701,3580,0.8654221089511487
216,20230701,3610,0.7306040419420582
217,20230701,3620,0.7540835890255305
218,20230701,3650,0.957770665017734
219,20230701,3670,1.0132501218158048
220,20230701,3680,1.024028181934102
221,20230701,3690,0.9945006254473804
222,20230701,3720,0.9058035865641536
223,20230701,3780,0.977789151431835
224,20230701,3800,0.9192707695702258
225,20230701,3830,0.9959420371944394
226,20230701,3850,0.9282215284115966
227,20230701,3920,1.0372777485855045
228,20230701,3925,0.9972126788767808
229,20230701,3960,0.9196731775923932
230,20230701,4000,1.1898388474955963
231,20230701,4020,1.0389438859021256
232,20230701,4060,1.0696347039899996
233,20230701,4080,1.0028842752078464
234,20230701,4090,0.9921239904764196
235,20230701,4100,0.932708295776502
236,20230701,4105,0.9681702545465946
237,20230701,4140,1.0343223357087592
238,20230701,4150,0.989151712693878
239,20230701,4170,0.9023044714699756
240,20230701,4250,1.0332638774939054
241,20230701,4255,0.9645243717038532
242,20230701,4270,1.1721961252929916
243,20230701,4310,0.8689546640149743
244,20230701,4360,0.84182616070051
245,20230701,4365,0.9665484488155712
246,20230701,4370,0.9117497591832412
247,20230701,4380,0.987209638730958
248,20230701,4410,0.959277963432296
249,20230701,4415,0.9629715423120848
250,20230701,4430,1.2542424199278432
251,20230701,4440,1.0447087941833306
252,20230701,4450,1.018107314940447
253,20230701,4490,0.993013631771028
254,20230701,4540,0.9503552080254348
255,20230701,4545,0.957091858751748
256,20230701,4560,0.9867085595000048
257,20230701,4565,0.4458479135998205
258,20230701,4590,1.0690179541684324
259,20230701,4650,0.9658524241094718
260,20230701,4690,0.8892768174992681
261,20230701,4700,0.9967229781711916
262,20230701,4710,1.094849166825898
263,20230701,4720,0.9613112193436716
264,20230701,4770,0.977102195149555
265,20230701,4780,0.9746387630875588
266,20230701,4800,0.9684928347525074
267,20230701,4830,0.9693586839189988
268,20230701,4835,0.9573454797492806
269,20230701,4840,1.083851109327963
270,20230701,4870,0.9676071208703764
271,20230701,4890,0.7311486163636931
272,20230701,4910,0.9894475361731648
273,20230701,4920,1.3781370036563183
274,20230701,4960,1.050529841408791
275,20230701,4970,0.9734571586504234
276,20230701,4980,0.9269578354994764
277,20230701,4985,0.987805490781372
278,20230701,4990,0.8889437983291967
280,20230701,5010,0.9802283579550664
281,20230701,5030,1.0
282,20230701,5070,1.067778312802676
283,20230701,5090,0.9567251732149262
284,20230701,5110,0.9577250664072138
285,20230701,5160,1.0127295187307928
286,20230701,5180,0.9839546545067002
287,20230701,5250,0.9215562347574748
288,20230701,5257,0.9508537822643895
289,20230701,5290,1.11042138703456
290,20230701,5300,0.9070839562495262
291,20230701,5305,0.9385318877469718
292,20230701,5320,0.973905360756908
293,20230701,5360,1.0610198727073694
294,20230701,5380,1.0342116794155256
295,20230701,5385,1.0349654557587695
296,20230701,5387,1.0426460541518645
297,20230701,5389,1.0284170244784547
298,20230701,5390,1.035719884194754
299,20230701,5420,0.957920307186522
300,20230701,5430,1.00152871556705
301,20230701,5440,1.0117477271411852
302,20230701,5490,1.081517988530973
303,20230701,5500,0.9882387760940384
304,20230701,5610,0.8785241238459763
305,20230701,5670,1.0052435038932113
306,20230701,5680,0.9661155894377094
307,20230701,5690,0.8437858608741251
308,20230701,5710,0.9662137711462376
309,20230701,5720,0.9808271939613428
310,20230701,5725,1.0239392744442568
311,20230701,5740,0.9820735191151644
312,20230701,5745,0.9859363535380355
313,20230701,5750,1.2102716487544605
314,20230701,5800,0.983390851234586
315,20230701,5810,1.0569783921548908
316,20230701,5820,1.0410344602570856
317,20230701,5830,1.0116640463937283
318,20230701,5850,1.02397331832251
319,20230701,5860,1.018937382236769
320,20230701,5870,0.954353063005764
321,20230701,5880,1.0934069143006284
322,20230701,5930,1.012089417058658
323,20230701,5935,1.0164125128828505
324,20230701,5940,0.9572039184773186
325,20230701,5945,0.9798727028178198
326,20230701,5950,1.0199604485728606
327,20230701,5960,0.9646388458789714
328,20230701,5965,0.9581697162287284
329,20230701,5990,0.9882521048989104
330,20230701,6040,0.8506108198441156
331,20230701,6050,1.0747830918898649
332,20230701,6060,1.0608729640078745
333,20230701,6090,1.001469515574681
334,20230701,6110,1.1866347297213906
335,20230701,6120,1.02225416528114
336,20230701,6125,0.990622238764712
337,20230701,6140,1.0956260956823212
338,20230701,6200,1.2295302975569242
339,20230701,6220,0.8801159387568428
340,20230701,6260,1.1417269309292717
341,20230701,6280,0.915376490660725
342,20230701,6340,1.018473079108938
343,20230701,6345,0.967827877518068
344,20230701,6360,0.9030477643029188
345,20230701,6370,1.3980218724073727
346,20230701,6380,0.846182448090533
347,20230701,6390,1.012728851633435
348,20230701,6400,0.9334283142417752
349,20230701,6405,0.943767207618382
350,20230701,6490,1.1637745409912428
351,20230701,6570,1.0663513213737663
352,20230701,6580,1.0
353,20230701,6620,0.9620326764537716
354,20230701,6650,1.0398748153119517
355,20230701,6660,0.9352092128092508
356,20230701,6730,0.9805479259858326
357,20230701,6740,1.1578575491579302
358,20230701,6800,0.9931646344752956
359,20230701,6805,0.9855426390144172
361,20230701,6840,1.0243878095458228
362,20230701,6880,1.5013508845562071
363,20230701,6890,1.1392347298710113
364,20230701,6910,0.976098691722606
365,20230701,6920,1.4517113638747117
366,20230701,6980,0.9426028009810796
367,20230701,7070,0.9236447149963992
368,20230701,7110,0.9901315106238524
369,20230701,7120,0.9971604326267248
370,20230701,7160,1.00958775996922
371,20230701,7210,1.0884362978599376
372,20230701,7280,0.9956120920889509
373,20230701,7310,0.884616393670207
374,20230701,7330,0.9775459038799236
375,20230701,7340,1.140765810682834
376,20230701,7370,0.9993317495432096
377,20230701,7390,0.8216111446941701
378,20230701,7460,0.9475243129452487
379,20230701,7530,0.827240114390256
380,20230701,7540,1.260786026582408
381,20230701,7570,0.9762289447617536
382,20230701,7575,0.9324436512718066
383,20230701,7590,1.0195513766287674
384,20230701,7610,1.0
385,20230701,7660,2.0310662745553145
386,20230701,7680,0.9848461509002042
387,20230701,7690,1.2409285628292843
388,20230701,7700,0.9861587209961378
389,20230701,7720,1.04563180594926
390,20230701,7770,0.8926069443662359
391,20230701,7810,1.0643747970051427
392,20230701,7815,1.0044976265988443
394,20230701,7820,0.961031098773305
395,20230701,7860,1.0107565797779754
396,20230701,7980,1.2158692343783049
397,20230701,8040,0.9456452010773782
398,20230701,8060,0.9830360637481244
400,20230701,8110,0.7075622509238106
401,20230701,8250,1.0677691789777723
402,20230701,8260,1.2586409734012332
403,20230701,8290,1.3679662222052544
404,20230701,8350,0.9340420385980204
405,20230701,8355,0.9265116659944416
406,20230701,8370,1.0139594454159142
407,20230701,8420,1.0406595438738142
408,20230701,8470,0.9982412134333152
409,20230701,8490,0.9545257840181304
410,20230701,8500,1.0
411,20230701,8600,0.9714709226767712
412,20230701,8700,0.9334613767204044
413,20230701,8730,0.8588840415966497
414,20230701,8770,0.9527001551542402
415,20230701,8775,0.9042659755407216
416,20230701,8830,0.986953790982964
417,20230701,8870,0.9354980893974872
418,20230701,8930,0.9200347124687892
419,20230701,8970,1.014232681138022
420,20230701,9070,1.0376549396676331
421,20230701,9140,1.0497619729511294
422,20230701,9150,0.9811069069252432
423,20230701,9155,0.9439792676429308
424,20230701,9160,0.8513218836700902
425,20230701,9180,0.9871129093157478
426,20230701,9190,0.9499554223267468
427,20230701,9200,0.9421359896009024
428,20230701,9240,0.9547173650191388
429,20230701,9270,1.0259851449233
430,20230701,9290,1.0267056878367644
431,20230701,9300,1.0073127715660593
432,20230701,9310,1.0656680772637466
433,20230701,9320,0.9927211516632408
434,20230701,9410,1.0143738175318124
435,20230701,9415,1.0576277809254018
436,20230701,9420,0.947155354649176
437,20230701,9440,0.8851978630016618
438,20230701,9450,1.2524080613791693
439,20230701,9460,1.0044386585582772
440,20230701,9470,0.7866616872990836
441,20230701,9520,0.9549396637738772
442,20230701,9540,1.2180525930908432
443,20230701,9580,1.0198791168425414
444,20230701,9620,1.089706503758196
445,20230701,9680,0.9860512051388703
446,20230701,9730,0.9874261302921512
447,20230701,9770,1.0347137337400212
448,20230701,9780,1.358149501199831
449,20230701,9810,0.9972278409262992
450,20230701,9830,0.9501855808233696
451,20230701,9835,0.9051913808788464
452,20230701,9900,1.0577606045893884
453,20230701,9970,1.1556549854229847
454,20230701,10040,0.9811056321448164
455,20230701,10050,0.9856896528802078
456,20230701,10060,1.3419156279855171
457,20230701,10100,1.041450172326118
458,20230701,10120,1.251785427285168
459,20230701,10130,1.016345170234813
460,20230701,10140,1.0931909860839493
461,20230701,10145,0.605288094678336
462,20230701,10170,1.1936409407037278
463,20230701,10240,1.0695346008050246
464,20230701,10280,0.8957940708263317
465,20230701,10400,1.0237301175687978
466,20230701,10420,1.1514924349098827
467,20230701,10470,0.8337817076307696
468,20230701,10580,1.0178124939577662
469,20230701,10600,1.019438890478665
470,20230701,10620,1.1318776762002014
471,20230701,10640,1.018402941834342
472,20230701,10660,1.0684818007193586
473,20230701,10690,1.1181365938295793
474,20230701,10770,1.0200590945183825
475,20230701,10780,0.9063890294600884
476,20230701,10820,0.9306276041774524
477,20230701,10950,0.925871291235026
478,20230701,10955,0.9541580688708547
479,20230701,10960,0.9942301655951372
480,20230701,11000,0.7835406486446189
481,20230701,11040,0.9593534990147738
482,20230701,11070,1.0107460745562518
483,20230701,11080,1.0098611925613292
484,20230701,11090,1.0171744120728
485,20230701,11150,1.074213485856676
486,20230701,11155,0.9787360961819378
487,20230701,11170,0.9330014251305434
488,20230701,11200,1.0667183778433371
489,20230701,11210,1.0984431559465722
490,20230701,11230,0.7791605751844719
491,20230701,11280,0.9328348563368344
492,20230701,11300,0.9962358645304265
493,20230701,11320,1.003643525816006
494,20230701,11330,0.952055095300066
495,20230701,11370,0.9598052210649426
496,20230701,11390,1.1105087896809194
497,20230701,11420,1.0353727433062478
498,20230701,11500,0.9406768405793828
499,20230701,11560,1.03133978105012
500,20230701,11690,0.979667896476608
501,20230701,11700,0.9742734359036505
502,20230701,11760,1.1950103432749086
503,20230701,11780,1.0543494314108313
504,20230701,11785,1.0215069588799026
505,20230701,11790,1.0359188194327151
506,20230701,11810,1.3319826209975412
507,20230701,11930,1.151906417216246
508,20230701,12030,1.3472762081254814
509,20230701,12160,1.0290907255654034
510,20230701,12170,0.984814392165394
511,20230701,12200,0.9390694122900942
512,20230701,12205,0.8726792895506603
513,20230701,12280,0.9905780887385544
514,20230701,12320,0.8526683620738018
515,20230701,12330,1.0457961720426443
516,20230701,12340,0.7837478093893173
517,20230701,12450,1.2227019526788672
518,20230701,12510,0.9971436598567964
519,20230701,12600,1.0
520,20230701,12610,1.0918255553435872
521,20230701,12620,1.015115317486655
522,20230701,12630,0.9435144636428424
523,20230701,12690,1.030842634241834
524,20230701,12700,0.8747638655615194
525,20230701,12750,0.9823622907445714
526,20230701,12790,0.9680634148407756
527,20230701,12800,1.0612162460661427
528,20230701,12860,0.9667588621413756
529,20230701,13000,0.982888449110782
530,20230701,13030,1.1264960581390169
531,20230701,13120,1.0371370356659373
532,20230701,13310,1.1771958768529145
533,20230701,13360,0.9771964405545512
534,20230701,13520,0.9724063781345368
535,20230701,13570,1.0208184030910823
536,20230701,13580,1.0400451903188923
537,20230701,13700,0.9573973272196238
538,20230701,13720,1.005808805903842
539,20230701,13810,1.115833282767777
540,20230701,13870,0.9597540764000634
541,20230701,13890,0.9106910120283174
542,20230701,13990,0.9975803106026412
543,20230701,14100,1.0050089475703796
544,20230701,14130,0.9557299691620142
545,20230701,14160,0.9831069844531511
546,20230701,14190,0.9731521852970504
547,20230701,14200,1.0
548,20230701,14280,1.418398243817922
549,20230701,14285,1.0819663342914665
550,20230701,14440,0.9780849113405738
551,20230701,14470,0.8700316766257344
552,20230701,14530,1.0644594021902742
553,20230701,14570,0.9874303739505976
554,20230701,14580,1.2904285430983509
555,20230701,14620,1.157567335209887
556,20230701,14680,1.039267604416266
557,20230701,14710,0.9089499453180494
558,20230701,14790,0.956034329599372
559,20230701,14820,0.920513768562102
560,20230701,14825,0.9026760009784598
561,20230701,14830,1.1178673190445434
562,20230701,14910,0.8446063852334209
563,20230701,14915,0.9806934359126932
564,20230701,14940,1.1135812031747587
565,20230701,14970,0.964942961072879
566,20230701,14990,1.1466476548051767
567,20230701,15020,1.0874444721358647
568,20230701,15230,1.1266020477334504
569,20230701,15260,0.9213544655647304
570,20230701,15360,0.9568944000133598
571,20230701,15540,1.0
572,20230701,15590,1.2330042175367304
573,20230701,15710,0.9411651320445976
574,20230701,15750,0.9808832239957268
575,20230701,15760,1.0831463495972775
576,20230701,15860,1.0376600656633688
577,20230701,15890,1.021092492420285
578,20230701,16090,0.951491174491641
579,20230701,16100,0.8593339216100802
580,20230701,16250,0.9513130550432412
581,20230701,16360,0.980725227033174
582,20230701,16380,1.018802211305858
583,20230701,16450,1.0629674461976737
584,20230701,16580,0.9148012879328196
585,20230701,16590,0.9421093556611388
586,20230701,16600,1.0391458686313106
587,20230701,16610,0.9682763612019668
588,20230701,16670,1.1902615175298217
589,20230701,16710,0.7800241682568212
590,20230701,16740,1.1510783959949658
591,20230701,16790,0.8264546963470959
592,20230701,16800,1.0261045548442236
593,20230701,16880,0.9714642049266918
594,20230701,16920,0.9785983397560074
595,20230701,17000,1.1076402526728573
596,20230701,17040,1.1153559419327228
597,20230701,17180,0.915451708102059
598,20230701,17250,0.9229042317023244
599,20230701,17370,1.0597861986069852
600,20230701,17390,0.797274112410361
601,20230701,17480,1.086622513934972
602,20230701,17510,1.021891685182673
603,20230701,17550,1.0745013153765663
604,20230701,17650,1.0062103760182577
605,20230701,17670,0.9384585530191502
606,20230701,17800,0.964912598461352
607,20230701,17810,0.984002049600528
608,20230701,17890,1.049275725956121
609,20230701,17900,0.9963191181670488
610,20230701,17940,1.0162985490576857
611,20230701,17960,1.03382170648106
612,20230701,18000,1.5787007556076464
613,20230701,18120,0.9685552249700128
614,20230701,18250,1.1067126707932111
615,20230701,18260,0.989341851541188
616,20230701,18290,1.6109502288506077
617,20230701,18310,0.982090740778548
618,20230701,18470,1.031766159284324
619,20230701,18500,2.3698164265455937
620,20230701,18620,0.9507569597944304
621,20230701,18670,1.0185107498462118
622,20230701,18680,1.0117990727179662
623,20230701,18700,1.0411015836377773
624,20230701,18880,0.9787699814279174
625,20230701,19010,0.9887332221471676
626,20230701,19170,0.9447676412843574
627,20230701,19175,0.977118774117677
628,20230701,19180,1.0788217613229705
629,20230701,19210,0.9843365724804912
630,20230701,19440,0.998640075710325
631,20230701,19490,1.0
632,20230701,19540,1.0561957515591298
633,20230701,19550,0.971113236391904
634,20230701,19570,0.6495198790995813
635,20230701,19590,1.1439129191507298
636,20230701,19660,1.0510226290517974
637,20230701,19680,0.9061226819527592
638,20230701,19685,1.0300504769301029
639,20230701,19770,1.0433480371848631
640,20230701,19990,0.9395789418281164
641,20230701,20000,1.0099977543108851
642,20230701,20120,1.0225758129259297
643,20230701,20150,0.8464083917497343
644,20230701,20180,1.0335011194964658
645,20230701,20400,1.000069868801753
646,20230701,20560,0.9981659689866133
647,20230701,20710,1.1835190157994098
648,20230701,20760,0.9569489600288472
649,20230701,21040,1.0164447454558805
650,20230701,21045,1.0601444540813572
651,20230701,21050,0.9324034840941638
652,20230701,21080,0.9748561380448588
653,20230701,21240,0.9141321380913268
654,20230701,21320,0.987707991419647
655,20230701,21650,0.9843729250437444
656,20230701,21820,1.0086020834407885
657,20230701,21880,1.0174917155944558
658,20230701,22100,1.3669183675854644
659,20230701,22220,0.9632598423977738
660,20230701,23000,1.040723017337566
661,20230701,23150,0.9693974217011956
662,20230701,23160,1.0287764935949897
663,20230701,23350,0.972262081495734
664,20230701,23410,0.976727763294188
665,20230701,23440,0.9966994063518828
666,20230701,23450,0.981541060881291
667,20230701,23460,0.9492067356130048
668,20230701,23530,0.8594269758075719
669,20230701,23590,0.9153903354004074
670,20230701,23600,0.9718928639975196
671,20230701,23760,0.9765697874647224
672,20230701,23770,0.8519728988418063
673,20230701,23790,1.1054182862165112
674,20230701,23800,1.0394976291138662
675,20230701,23810,1.0560477686471583
676,20230701,23900,1.0136441786356931
677,20230701,23910,0.9825684772950316
678,20230701,23960,0.8539433986673142
679,20230701,24060,0.964915920977023
680,20230701,24070,0.9973403820376644
681,20230701,24090,0.9116852706428716
682,20230701,24110,1.013170671741477
683,20230701,24120,0.9843022540731224
684,20230701,24720,0.9898961920800308
685,20230701,24740,0.95710516473452
686,20230701,24800,0.9721806024233524
687,20230701,24810,1.0
688,20230701,24830,1.0338169074698151
689,20230701,24840,0.9596091544578224
690,20230701,24850,0.958149062287082
691,20230701,24880,0.9514978147780266
692,20230701,24890,0.8903505730686759
693,20230701,24900,0.8534756699327878
694,20230701,24910,1.2582831701307449
695,20230701,24940,0.9018088299165196
696,20230701,24950,0.9554514699884612
697,20230701,25000,1.0076704462053327
698,20230701,25320,1.0703226427953612
699,20230701,25440,1.082641706346019
700,20230701,25530,0.8511997807427892
701,20230701,25540,1.001817082443025
702,20230701,25550,0.9992329062309216
703,20230701,25560,1.1232291328852184
704,20230701,25620,0.9927365330097336
705,20230701,25750,1.0080827574957318
706,20230701,25770,0.9114374964683118
707,20230701,25820,1.0984899637776406
708,20230701,25860,0.990197065458509
709,20230701,25870,0.980666287562077
710,20230701,25880,1.0249906367967951
711,20230701,25890,1.0360732579740648
712,20230701,25900,0.8267671495189692
713,20230701,25950,0.9778009335271456
714,20230701,25980,1.1544204768842394
715,20230701,26040,0.9214117642645118
716,20230701,26150,1.0576968405433174
717,20230701,26890,1.1626593549994777
718,20230701,26910,0.9389222353070228
719,20230701,26940,0.9645125740510366
720,20230701,26960,0.9355636912287584
721,20230701,27040,0.9628643774786404
722,20230701,27050,0.987653433214719
723,20230701,27360,0.9640099914711544
724,20230701,27410,0.932342250433169
725,20230701,27580,1.482305247215034
726,20230701,27710,1.0229658268887627
727,20230701,27740,1.0492071007469694
728,20230701,27830,0.9174623876161052
729,20230701,27970,0.9349882802284168
730,20230701,28050,1.0031082211114668
731,20230701,28080,1.0983771933127373
732,20230701,28100,0.9668798895188114
733,20230701,28260,0.9567697206886896
735,20230701,28300,0.8820599446098806
736,20230701,28670,1.1080248533836397
737,20230701,29460,0.9992634639433248
738,20230701,29480,0.8001559971259478
739,20230701,29530,0.9810507236552668
740,20230701,29780,0.9869870330983528
741,20230701,29960,1.0102549727927774
742,20230701,30000,0.9896768616936132
743,20230701,30190,0.967802552364872
744,20230701,30200,0.9455421699918092
745,20230701,30210,0.9343618817489158
746,20230701,30350,0.9152326169886814
747,20230701,30520,0.9040948433445128
748,20230701,30530,1.0103515028657146
749,20230701,30610,0.9930196909438836
750,20230701,30720,0.9788511244774564
751,20230701,30790,1.0
752,20230701,30960,1.010881578231458
753,20230701,31310,1.0190257461073355
754,20230701,31330,0.9664838070518864
755,20230701,31430,0.9456075124823732
756,20230701,31440,0.9486867021903126
757,20230701,31510,1.0019016592132868
758,20230701,31820,0.9147970518846796
759,20230701,31860,1.0381121070427148
760,20230701,31980,2.0946086091915577
761,20230701,32080,0.9725557042123144
762,20230701,32190,0.8868125404996791
763,20230701,32280,0.9819970090853388
764,20230701,32300,0.9029393234946784
765,20230701,32350,0.952571302991263
766,20230701,32500,0.7978967178219684
767,20230701,32540,0.9137875845790118
768,20230701,32560,1.0715557214749194
769,20230701,32580,0.889510259920079
770,20230701,32620,0.9782193969542232
771,20230701,32640,0.9563685655994694
772,20230701,32680,1.486617804177447
773,20230701,32685,1.1486691061180576
774,20230701,32750,1.0062969971066067
775,20230701,32790,1.0311952075302242
776,20230701,32800,0.7332938185887674
777,20230701,32820,0.9477341413013068
778,20230701,32830,1.0166594571629637
779,20230701,32850,1.0026274222350977
780,20230701,32860,1.0
781,20230701,32940,0.9914221392355308
782,20230701,32960,0.9776383249770966
783,20230701,32980,1.3045751647575037
784,20230701,33050,1.0126068542017896
785,20230701,33100,1.2812605220726303
786,20230701,33130,1.027044091134607
787,20230701,33160,1.129885721775878
788,20230701,33170,0.8720912287233259
789,20230701,33180,1.0
790,20230701,33200,0.9557004664198068
791,20230701,33230,1.2157469413415356
792,20230701,33240,0.9693599418676532
793,20230701,33250,0.9632767226131044
794,20230701,33270,1.065237853165287
795,20230701,33290,1.0022895136723544
796,20230701,33310,0.9760739959705196
797,20230701,33320,0.8843734339768312
798,20230701,33340,1.0
799,20230701,33500,1.0776561265400757
